SPEAKER_TYPE,DEBATE_DATE,DEBATE_TIME_UTC,DEBATE_TIMESTAMP_UTC,DEBATE_NAME,SPEAKER,TEXT,NEG,NEU,POS,COMPOUND,FIRSTMATCH,STARTTIME,LASTMATCH,ENDTIME,SIMPLE,MATCHED,RATIO,CANDIDATE_ID,FEC_CANDIDATE_ID,FEC_COMMITTEE_ID,PARTY,ACTIVE,TWITTER_PRIMARY,TWITTER_ALL,IS_INCUMBENT,NAME_FIRST,NAME_LAST,NAME_FULL
candidate,2019-06-27,01:30:58,2019-06-28 01:30:58.000,NBC 06-27-2019 Night 2,SANDERS,Just very briefly you know Mike Medicare is the most popular,0.0,0.764,0.236,0.4754,5104,1858.496,5110,1863.106,just very briefly you know mike medicare is the most popular,know mike medicare is the most popular,0.7755102040816326,6.00000,P60007168,C00696948,Democrat,TRUE,@SENSANDERS,"[
  ""@SENSANDERS"",
  ""@BERNIESANDERS""
]",FALSE,Bernie,Sanders,"Sanders, Bernie"
candidate,2019-06-27,,,NBC 06-27-2019 Night 2,BENNET,I agree.,0.0,0.0,1.0,0.3612,,,,,i agree,,0.0,23.00000,P00011833,C00705186,Democrat,TRUE,@SENATORBENNET,"[
  ""@SENATORBENNET"",
  ""@MICHAELBENNET""
]",FALSE,Michael,Bennet,"Bennet, Michael F."
candidate,2019-06-27,01:31:03,2019-06-28 01:31:03.000,NBC 06-27-2019 Night 2,SANDERS, health insurance program in the country. People don't like their private insurance companies. They like their doctors and hospitals. Under our plan people go to go to any doctor they want any hospital they want. We will substantially lower the cost of health care in this country because we'll stop the greed of the insurance companies.,0.178,0.734,0.089,-0.7016,5111,1863.116,5166,1890.696,health insurance program in the country people don't like their private insurance companies they like their doctors and hospitals under our plan people go to go to any doctor they want any hospital they want we will substantially lower the cost of health care in this country because we'll stop the greed of the insurance companies,health insurance program in the country people don't like their private insurance companies they like their doctors and hospitals on the out plan people going any doctor they want any hospital they want we will substantially lower the cost of health care in this country because we'll stop the greed the insurance waivers for on of,0.9395770392749244,6.00000,P60007168,C00696948,Democrat,TRUE,@SENSANDERS,"[
  ""@SENSANDERS"",
  ""@BERNIESANDERS""
]",FALSE,Bernie,Sanders,"Sanders, Bernie"
candidate,2019-06-27,01:31:31,2019-06-28 01:31:31.000,NBC 06-27-2019 Night 2,HARRIS, on this issue we have to think about how this affects real people.,0.0,1.0,0.0,0.0,5168,1890.986,5170,1892.486,on this issue we have to think about how this affects real people,this affects people,0.4523809523809524,8.00000,P00009423,C00694455,Democrat,TRUE,@KAMALAHARRIS,"[
  ""@KAMALAHARRIS""
]",FALSE,Kamala,Harris,"Harris, Kamala D."
moderator,2019-06-27,,,NBC 06-27-2019 Night 2,HOLT,Senator Harris.,0.0,1.0,0.0,0.0,,,,,senator harris,,0.0,,,,,,,,,,,
candidate,2019-06-27,01:31:35,2019-06-28 01:31:35.000,NBC 06-27-2019 Night 2,HARRIS,And the reality of how this affects real people is captured in a story that many of us heard and I will paraphrase.,0.0,1.0,0.0,0.0,5178,1894.746,5214,1907.046,and the reality of how this affects real people is captured in a story that many of us heard and i will paraphrase,of us heard and i will pair front phrase there is any night in america a parent who's seeing that their child has a temperature that is out of control calls 911 what should i do and,0.4067796610169492,8.00000,P00009423,C00694455,Democrat,TRUE,@KAMALAHARRIS,"[
  ""@KAMALAHARRIS""
]",FALSE,Kamala,Harris,"Harris, Kamala D."
candidate,2019-06-27,01:31:50,2019-06-28 01:31:50.000,NBC 06-27-2019 Night 2,HARRIS,There is any night in America a parent who has seen that their child has a temperature that is out of control calls 911 what should I do? And they say take the child to the Emergency Room. And so they get in their car and they drive and they are sitting in the parking lot outside of the Emergency Room looking at those sliding glass doors while they have the hand on the forehead of their child knowing that if they walk through those sliding glass doors even though they have insurance they will be out a 5000 deductible $5000 deductible when they walk through those doors.,0.048,0.923,0.029,-0.25,5228,1910.266,5304,1948.151,there is any night in america a parent who has seen that their child has a temperature that is out of control calls 911 what should i do and they say take the child to the emergency room and so they get in their car and they drive and they are sitting in the parking lot outside of the emergency room looking at those sliding glass doors while they have the hand on the forehead of their child knowing that if they walk through those sliding glass doors even though they have insurance they will be out a 5000 deductible $5000 deductible when they walk through those doors,in their car and they drive and they're sitting in the parking lot outside of the emergency room looking at those sliding glass doors while they have the hand on the forehead of their child knowing that if they walk through those sliding glass doors even though they have insurance they will be out of 5000 deductible $5000 deductible when they please one of those i was just the emergency room thank you we fight health insurance,0.7125748502994012,8.00000,P00009423,C00694455,Democrat,TRUE,@KAMALAHARRIS,"[
  ""@KAMALAHARRIS""
]",FALSE,Kamala,Harris,"Harris, Kamala D."
candidate,2019-06-27,01:32:28,2019-06-28 01:32:28.000,NBC 06-27-2019 Night 2,HARRIS,That's what insurance companies are doing in America today.,0.0,1.0,0.0,0.0,5305,1948.151,5310,1950.891,that's what insurance companies are doing in america today,companies every single week stand in,0.425531914893617,8.00000,P00009423,C00694455,Democrat,TRUE,@KAMALAHARRIS,"[
  ""@KAMALAHARRIS""
]",FALSE,Kamala,Harris,"Harris, Kamala D."
moderator,2019-06-27,01:32:33,2019-06-28 01:32:33.000,NBC 06-27-2019 Night 2,GUTHRIE,We are going to continue this discussion. I wanted to,0.0,1.0,0.0,0.0,5317,1953.041,5319,1953.771,we are going to continue this discussion i wanted to,we have to,0.2903225806451613,,,,,,,,,,,
moderator,2019-06-27,,,NBC 06-27-2019 Night 2,GUTHRIE,Candidates please. Candidates please.,0.0,0.303,0.697,0.5574,,,,,candidates please candidates please,,0.0,,,,,,,,,,,
candidate,2019-06-27,01:32:37,2019-06-28 01:32:37.000,NBC 06-27-2019 Night 2,SWALWELL,I'm one of those parents. I was just in the emergency room. And I'm telling you,0.157,0.843,0.0,-0.3818,5331,1956.841,5333,1957.541,i'm one of those parents i was just in the emergency room and i'm telling you,in america you,0.2857142857142857,20.00000,P00011312,C00701698,Democrat,TRUE,@ERICSWALWELL,"[
  ""@ERICSWALWELL"",
  ""@REPSWALWELL""
]",FALSE,Eric,Swalwell,"Swalwell, Eric"
candidate,2019-06-27,,,NBC 06-27-2019 Night 2,SWALWELL, we fight health insurance companies every single week.,0.271,0.729,0.0,-0.3818,,,,,we fight health insurance companies every single week,,0.0,20.00000,P00011312,C00701698,Democrat,TRUE,@ERICSWALWELL,"[
  ""@ERICSWALWELL"",
  ""@REPSWALWELL""
]",FALSE,Eric,Swalwell,"Swalwell, Eric"
candidate,2019-06-27,01:32:41,2019-06-28 01:32:41.000,NBC 06-27-2019 Night 2,SWALWELL,We stand in line and pay expensive prescription drugs. We have to have a health care guarantee. If you are sick you're seen. And in America you never go broke because of it.,0.12,0.688,0.192,0.4276,5346,1960.581,5368,1966.801,we stand in line and pay expensive prescription drugs we have to have a health care guarantee if you are sick you're seen and in america you never go broke because of it,have been talking tonight about these government health care plans that you proposed in one form or another this is a show of,0.4557823129251701,20.00000,P00011312,C00701698,Democrat,TRUE,@ERICSWALWELL,"[
  ""@ERICSWALWELL"",
  ""@REPSWALWELL""
]",FALSE,Eric,Swalwell,"Swalwell, Eric"
moderator,2019-06-27,01:32:48,2019-06-28 01:32:48.000,NBC 06-27-2019 Night 2,GUTHRIE,OK. A lot of you have been talking tonight about these government health care plans that you have proposed in one form or another. This is a show of hands question and hold them up for a moment so people can see. Raise your hand if your,0.0,0.815,0.185,0.8531,5376,1968.481,5415,1993.821,ok a lot of you have been talking tonight about these government health care plans that you have proposed in one form or another this is a show of hands question and hold them up for a moment so people can see raise your hand if your,a moment so people can see raise your hand if covered if your government plan would provide coverage for undocumented immigrants because our country is healthier when everybody is healthier and remember we're talking about something people are giving a,0.4577319587628866,,,,,,,,,,,
moderator,2019-06-27,01:33:17,2019-06-28 01:33:17.000,NBC 06-27-2019 Night 2,GUTHRIE,government plan would provide coverage for undocumented immigrants.,0.0,1.0,0.0,0.0,5430,1996.901,5431,1998.131,government plan would provide coverage for undocumented immigrants,undocumented immigrants,0.5168539325842697,,,,,,,,,,,
moderator,2019-06-27,,,NBC 06-27-2019 Night 2,GUTHRIE,OK. Let me start with you Mayor Buttigieg why? Mayor Buttigieg why?,0.0,0.77,0.23,0.5095,,,,,ok let me start with you mayor buttigieg why mayor buttigieg why,,0.0,,,,,,,,,,,
candidate,2019-06-27,01:33:18,2019-06-28 01:33:18.000,NBC 06-27-2019 Night 2,BUTTIGIEG,Because our country is healthier when everybody is healthier. And remember we are talking about something people are given a chance to buy into in the same way that there are undocumented immigrants in my community who pay they pay sales taxes they pay property taxes directly or indirectly.,0.084,0.876,0.04,-0.0516,5432,1998.131,5447,2005.271,because our country is healthier when everybody is healthier and remember we are talking about something people are given a chance to buy into in the same way that there are undocumented immigrants in my community who pay they pay sales taxes they pay property taxes directly or indirectly,in my community who pay they pay sales taxes they pay property taxes directly or indirectly,0.4789473684210526,14.00000,P00010298,C00697441,Democrat,TRUE,@PETEBUTTIGIEG,"[
  ""@PETEBUTTIGIEG""
]",FALSE,Pete,Buttigieg,"Buttigieg, Pete"
candidate,2019-06-27,01:33:25,2019-06-28 01:33:25.000,NBC 06-27-2019 Night 2,BUTTIGIEG,This is not about a handout. This is an insurance program. And we do ourselves no favors by having 11 million undocumented people in our country be unable to access health care.,0.062,0.791,0.147,0.4588,5448,2005.271,5475,2017.281,this is not about a handout this is an insurance program and we do ourselves no favors by having 11 million undocumented people in our country be unable to access health care,"this is not about handout this is an insurance program and we do ourselves no favors by having 11,000,000 undocumented people in our country be unable to access",0.9101796407185628,14.00000,P00010298,C00697441,Democrat,TRUE,@PETEBUTTIGIEG,"[
  ""@PETEBUTTIGIEG""
]",FALSE,Pete,Buttigieg,"Buttigieg, Pete"
